28219828	Treating cognitive impairment with transcranial low level laser therapy.	This report examines the potential of low level laser therapy (LLLT) to alter brain cell function and neurometabolic pathways using red or near infrared (NIR) wavelengths transcranially for the prevention and treatment of cognitive impairment. Although laser therapy on human tissue has been used for a number of medical conditions since the late 1960s, it is only recently that several clinical studies have shown its value in raising neurometabolic energy levels that can improve cerebral hemodynamics and cognitive abilities in humans. The rationale for this approach, as indicated in this report, is supported by growing evidence that neurodegenerative damage and cognitive impairment during advanced aging is accelerated or triggered by a neuronal energy crisis generated by brain hypoperfusion. We have previously proposed that chronic brain hypoperfusion in the elderly can worsen in the presence of one or more vascular risk factors, including hypertension, cardiac disease, atherosclerosis and diabetes type 2. Although many unanswered questions remain, boosting neurometabolic activity through non-invasive transcranial laser biostimulation of neuronal mitochondria may be a valuable tool in preventing or delaying age-related cognitive decline that can lead to dementia, including its two major subtypes, Alzheimer's and vascular dementia. The technology to achieve significant improvement of cognitive dysfunction using LLLT or variations of this technique is moving fast and may signal a new chapter in the treatment and prevention of neurocognitive disorders.
28218780	MicroRNA-139 modulates Alzheimer's-associated pathogenesis in SAMP8 mice by targeting cannabinoid receptor type 2.	Alzheimer's disease (AD) is a neurodegenerative disorder, and is the most common type of dementia in the elderly population. Growing evidence indicates that microRNAs (miRNAs) play a crucial role in neuroinflammation associated with AD progression. In this study, we analyzed the expression of microRNA-139 (miR-139) as well as the learning and memory function in AD. We observed that the miR-139 expression was significantly higher in the hippocampus of aged senescence accelerated mouse prone 8 (SAMP8) mice (2.92 +/- 0.13) than in the control mice (1.49 +/- 0.08). Likewise, the overexpression of miR-139 by means of hippocampal injection impaired the hippocampus-dependent learning and memory formation. In contrast, the downregulation of miR-139 in mice improved learning and memory function in the mice. The level of cannabinoid receptor type 2 (CB2), a potential target gene of miR-139, was inversely correlated with the miR-139 expression in primary hippocampal cells. Furthermore, we demonstrated that miR-139 inversely modulated the responses to proinflammatory stimuli. Together, our findings demonstrate that miR-139 exerts a pathogenic effect in AD by modulating CB2-meditated neuroinflammatory processes.
28215757	'In this together' or 'Going it alone': Spousal dyad approaches to Alzheimer's.	Spouses provide the majority of care for individuals with Alzheimer's disease (AD). The qualitative literature suggests that couples adopt one of two perspectives in their accounts of AD: a We/Us approach where couples describe experiences as a composite whole or an I/Me approach where couples describe themselves as experiencing the impact of AD separately. Little is known about how these perspectives relate to the individual characteristics of either affected party. This study investigated the experiences of dyads taking both approaches. Eleven spousal dyads were divided into I/Me (n=5) and We/Us (n=6) groupings based on qualitative analyses completed as part of a larger project. Diagnosed individuals were given measures of cognitive and functional ability and caregivers completed anxiety, depression, burden, relationship satisfaction, and positive aspects of caregiving measures. We found no significant differences between groups on patient cognitive or functional ability, or caregiver anxiety, depression, burden, or relationship satisfaction. However, We/Us caregivers expressed more positive aspects of caregiving than I/Me caregivers. These findings suggest the I/Me approach is not associated with differences in variables of patient cognitive status or functional ability or caregiver emotional health, perceived burden, or relationship satisfaction. Caregivers taking a We/Us approach, however, were able to identify more positive aspects of caregiving. This may be related to mutual compassion, a characteristic of the We/Us approach, which may be protective.
28214632	Synthesis of new heterocyclic compounds based on pyrazolopyridine scaffold and evaluation of their neuroprotective potential in MPP+-induced neurodegeneration.	Neurodegenerative disorders including Alzheimer's disease, Parkinson's disease, and Huntington's disease affect millions of people in the world. Thus several new approaches to treat brain disorders are under development. The aim of the present study is to synthesize potential neuroprotective heterocyclic compounds based on pyrazolopyridine derivatives and then to evaluate their effects in MPP+-induced neurodegeneration in human neuroblastoma cell line (SH-SY5Y cells). The effects of the compounds on cell viability were measured by MTT assay and the changes in apoptosis-related proteins including bax, Bcl-2, Bcl-xl and caspase-3 were investigated by western blot technique. Based on the cell viability results obtained by MTT assay, the percentage of neuroprotection-induced by compounds against MPP+-induced neurotoxicity in SH-SY5Y cells was between 20% and 30% at 5 muM concentrations of all synthesized compounds. Moreover, the downregulation in pro-apoptotic proteins including bax and caspase-3 were found following the novel synthesized compounds treatments and these effects were observed in a dose-dependent manner. Our results provide an evidence that these heterocyclic compounds based on pyrazolopyridine derivatives may have a role on dopaminergic neuroprotection via antiapoptotic pathways.
28214529	Role of human GKN1 on APP processing in gastric cancer.	Gastrokine 1 (GKN1) is highly expressed in gastric tissue and is secreted into the stomach but is not expressed in gastric cancer. GKN1 belongs to the BRICHOS domain family and plays a major role in maintaining gastric mucosa integrity. We previously demonstrated that a recombinant human GKN1 protein was able to interact with the amyloid precursor protein (APP) and was endowed with an anti-amyloidogenic property because it inhibited polymerization of the Abeta(1-40) peptide released from APP upon its partial hydrolysis. Here, we report that GKN1 can act as a physiological suppressor of Abeta production in gastric cancer cells. GKN1 blocked the access of gamma-secretase to APP, thereby facilitating the cleavage of APP by alpha- and beta-secretases. GKN1 directly interacted with APP C-terminal fragments, C83 and C99. In addition, it did not affect gamma-secretase activity in gastric cancer cells because it did not alter Notch1 processing. GKN1-mediated inhibition of APP processing might represent a new approach for the prevention and therapy of Alzheimer's disease (AD).
28211253	Comparison of neurotoxicity of different aggregated forms of Abeta40, Abeta42 and Abeta43 in cell cultures.	The abnormal deposition of amyloid-beta (Abeta) peptides in the brain is the main neuropathological hallmark of Alzheimer's disease (AD). Amyloid deposits are formed by a heterogeneous mixture of Abeta peptides, among which the most studied are Abeta40 and Abeta42. Abeta40 is abundantly produced in the human brain, but the level of Abeta42 is remarkably increased in the brain of AD patients. Aside from Abeta40 and Abeta42, recent data have raised the possibility that Abeta43 peptides may be instrumental in AD pathogenesis. Besides its length, whether the Abeta aggregated form accounts for the neurotoxicity is also particularly controversial. Abeta fibrils are generally considered as key pathogenic substances in AD pathogenesis. Nevertheless, recent data implicated soluble Abeta oligomers as the main cause of synaptic dysfunction and memory loss in AD. To further address this uncertainty, we analyzed the neurotoxicity of different Abeta species and Abeta forms at the cellular level. The results showed that Abeta42 could form oligomers significantly faster than Abeta40 and Abeta43 and Abeta42 oligomers showed the greatest level of neurotoxicity. Regardless of the length of Abeta peptides, Abeta oligomers induced significantly higher cytotoxicity compared with the other two Abeta forms. Surprisingly, the neurotoxicity of fibrils in PC12 cells was only marginally but not significantly stronger than monomers, contrary to previous reports. Altogether, our findings demonstrate the high pathogenicity of Abeta42 among the three Abeta species and support the idea that Abeta42 oligomers contribute to the pathological events leading to neurodegeneration in AD. Copyright (c) 2017 European Peptide Society and John Wiley & Sons, Ltd.
28208745	Astrocytic Pathological Calcium Homeostasis and Impaired Vesicle Trafficking in Neurodegeneration.	Although the central nervous system (CNS) consists of highly heterogeneous populations of neurones and glial cells, clustered into diverse anatomical regions with specific functions, there are some conditions, including alertness, awareness and attention that require simultaneous, coordinated and spatially homogeneous activity within a large area of the brain. During such events, the brain, representing only about two percent of body mass, but consuming one fifth of body glucose at rest, needs additional energy to be produced. How simultaneous energy procurement in a relatively extended area of the brain takes place is poorly understood. This mechanism is likely to be impaired in neurodegeneration, for example in Alzheimer's disease, the hallmark of which is brain hypometabolism. Astrocytes, the main neural cell type producing and storing glycogen, a form of energy in the brain, also hold the key to metabolic and homeostatic support in the central nervous system and are impaired in neurodegeneration, contributing to the slow decline of excitation-energy coupling in the brain. Many mechanisms are affected, including cell-to-cell signalling. An important question is how changes in cellular signalling, a process taking place in a rather short time domain, contribute to the neurodegeneration that develops over decades. In this review we focus initially on the slow dynamics of Alzheimer's disease, and on the activity of locus coeruleus, a brainstem nucleus involved in arousal. Subsequently, we overview much faster processes of vesicle traffic and cytosolic calcium dynamics, both of which shape the signalling landscape of astrocyte-neurone communication in health and neurodegeneration.
28202372	Gut microbiota: Implications in Parkinson's disease.	Gut microbiota (GM) can influence various neurological outcomes, like cognition, learning, and memory. Commensal GM modulates brain development and behavior and has been implicated in several neurological disorders like Alzheimer's disease, multiple sclerosis, amyotrophic lateral sclerosis, anxiety, stress and much more. A recent study has shown that Parkinson's disease patients suffer from GM dysbiosis, but whether it is a cause or an effect is yet to be understood. In this review, we try to connect the dots between GM and PD pathology using direct and indirect evidence.
28194907	Hematite-Based Photoelectrode Materials for Photoelectrocatalytic Inhibition of Alzheimer's beta-Amyloid Self-Assembly.	A visible light-active, hematite-based photoelectrode platform for suppressing beta-amyloid (Abeta) self-assembly in vitro is reported. Upon illumination of a light-emitting diode with an anodic bias, the hematite photoanode generates reactive radical species, such as superoxide ions and hydroxyl radicals, via photoelectrocatalytic process. According to our analyses, the hematite photoanode exhibited a strong inhibitory effect on Abeta aggregation under visible light illumination and anodic bias. We found that hole-derived radicals played a significant role of oxidizing Abeta peptides, which effectively blocked further aggregation. The efficacy of photoelectrocatalytic inhibition on Abeta aggregation was enhanced by introducing cobalt phosphate (Co-Pi) as a co-catalyst on the hematite photoanode, which facilitated the separation of electron-hole pairs. We verified that both bare and Co-Pi@hematite photoanodes are biocompatible and effective in reducing Abeta aggregation-induced cytotoxicity.
28192749	Ascorbic acid ameliorates behavioural deficits and neuropathological alterations in rat model of Alzheimer's disease.	Exploring the links between neural pathobiology and behavioural deficits in Alzheimer's disease (AD), and investigating substances with known therapeutic advantages over subcellular mechanisms underlying these dysfunctions could advance the development of potent therapeutic molecules for AD treatment. Here we investigated the efficacy of ascorbic acid (AA) in reversing aluminium chloride (AlCl3)-induced behavioural deficits and neurotoxic cascades within prefrontal cortex (PFC) and hippocampus of rats. A group of rats administered oral AlCl3 (100mg/kg) daily for 15days showed degenerative changes characterised by significant weight loss, reduced exploratory/working memory, frontal-dependent motor deficits, cognitive decline, memory dysfunction and anxiety during behavioural assessments compared to control. Subsequent analysis showed that oxidative impairment-indicated by depleted superoxide dismutase and lipid peroxidation (related to glutathione-S-transferase activity), cholinergic deficits seen by increased neural acetylcholinesterase (AChE) expression and elevated lactate dehydrogenase underlie behavioural alterations. Furthermore, evidences of proteolysis were seen by reduced Nissl profiles in neuronal axons and dendrites which correspond to apoptotic changes observed in H&E staining of PFC and hippocampal sections. Interestingly, AA (100mg/kg daily for 15days) significantly attenuated behavioural deficits in rats through inhibition of molecular and cellular stressor proteins activated by AlCl3. Our results showed that the primary mechanisms underlying AA therapeutic advantages relates closely with its abilities to scavenge free radicals, prevent membrane lipid peroxidation, modulate neuronal bioenergetics, act as AChE inhibitor and through its anti-proteolytic properties. These findings suggest that supplementing endogenous AA capacity through its pharmacological intake may inhibit progression of AD-related neurodegenerative processes and behavioural alterations.
28189905	New tacrine-derived AChE/BuChE inhibitors: Synthesis and biological evaluation of 5-amino-2-phenyl-4H-pyrano[2,3-b]quinoline-3-carboxylates.	A series of poly-functionalized tacrine-derived compounds namely 5-amino-2-phenyl-4H-pyrano[2,3-b]quinoline-3-carboxylates were designed and synthesized as cholinesterases inhibitors. The in vitro inhibition assay against AChE and BuChE demonstrated that most of compounds had potent AChE inhibitory with reserving potential of BuChE inhibition. Among them, compound 6i bearing a 4-(3-bromophenyl) moiety showed the most potent activity against AChE/BuChE (IC50s values of 0.069 and 1.35 muM, respectively). The anti-AChE activity of 6i was five times more than that of tacrine. The SAR study revealed that chloro/bromo substituent at ortho or meta position of the 4-phenyl ring can improve the anticholinesterase activity.
28188659	Hippocampal subfields at ultra high field MRI: An overview of segmentation and measurement methods.	The hippocampus is one of the most interesting and studied brain regions because of its involvement in memory functions and its vulnerability in pathological conditions, such as neurodegenerative processes. In the recent years, the increasing availability of Magnetic Resonance Imaging (MRI) scanners that operate at ultra-high field (UHF), that is, with static magnetic field strength >/=7T, has opened new research perspectives. Compared to conventional high-field scanners, these systems can provide new contrasts, increased signal-to-noise ratio and higher spatial resolution, thus they may improve the visualization of very small structures of the brain, such as the hippocampal subfields. Studying the morphometry of the hippocampus is crucial in neuroimaging research because changes in volume and thickness of hippocampal subregions may be relevant in the early assessment of pathological cognitive decline and Alzheimer's Disease (AD). The present review provides an overview of the manual, semi-automated and fully automated methods that allow the assessment of hippocampal subfield morphometry at UHF MRI, focusing on the different hippocampal segmentation produced. (c) 2017 Wiley Periodicals, Inc.
28181118	Brain uptake and safety of Flutemetamol F 18 injection in Japanese subjects with probable Alzheimer's disease, subjects with amnestic mild cognitive impairment and healthy volunteers.	OBJECTIVE: This Phase 2 study assessed the performance of positron emission tomography (PET) brain images made with Flutemetamol F 18 Injection in detecting beta-amyloid neuritic plaques in Japanese subjects. METHODS: Seventy subjects (25 with probable Alzheimer's disease (pAD), 20 with amnestic mild cognitive impairment (aMCI), and 25 cognitively normal healthy volunteers[HVs]) underwent PET brain imaging after intravenous Flutemetamol F 18 Injection (185 MBq). Images were interpreted as normal or abnormal for neuritic plaque density by each of five non-Japanese and five Japanese readers who were blinded to clinical data. The primary efficacy analysis (based on HV and pAD data) was the agreement of the non-Japanese readers' image interpretations with the clinical diagnosis, resulting in estimates of positive percent agreement (PPA; based on AD subjects; similar to sensitivity) and negative percent agreement (NPA; based on HVs; similar to specificity). Secondary analyses included PPA and NPA for the Japanese readers; inter-reader agreement (IRA); intra-reader reproducibility (IRR); quantitative image interpretations (standardized uptake value ratios [SUVRs]) by diagnostic subgroup; test-retest variability in five pAD subjects; and safety. RESULTS: PPA was 92% for all non-Japanese readers and ranged from 88 to 92% for the Japanese readers. NPA ranged from 96 to 100% for both the non-Japanese readers and the Japanese readers. The majority image interpretations (the interpretations made independently by >/=3 of 5 readers) resulted in PPA values of 92 and 92% and NPA values of 100 and 96% for the non-Japanese and Japanese readers, respectively. IRA and IRR were strong. Composite SUVR values (mean of multiple regional values) allowed clear differentiation between pAD subjects and HVs. Test-retest variability ranged from 1.14 to 2.27%, and test-retest agreement of the blinded visual interpretations was 100% for all readers. Flutemetamol F 18 Injection was generally well tolerated. CONCLUSIONS: The detection of brain neuritic plaques in Japanese subjects using [18F]Flutemetamol PET images gave results highly consistent with clinical diagnosis, with non-Japanese and Japanese readers giving similar results. Inter-reader agreement and intra-reader reproducibility were high for both sets of readers. Visual delineation of abnormal and normal scans was corroborated by quantitative assessment, with low test-retest variability. TRIAL REGISTRATION: Clinicaltrials.gov registration number NCT02813070.
28168012	Nutrition and AGE-ing: Focusing on Alzheimer's Disease.	Recently, the role of food and nutrition in preventing or delaying chronic disability in the elderly population has received great attention. Thanks to their ability to influence biochemical and biological processes, bioactive nutrients are considered modifiable factors capable of preserving a healthy brain status. A diet rich in vitamins and polyphenols and poor in saturated fatty acids has been recommended. In the prospective of a healthy diet, cooking methods should be also considered. In fact, cooking procedures can modify the original dietary content, contributing not only to the loss of healthy nutrients, but also to the formation of toxins, including advanced glycation end products (AGEs). These harmful compounds are adsorbed at intestinal levels and can contribute to the ageing process. The accumulation of AGEs in ageing ("AGE-ing") is further involved in the exacerbation of neurodegenerative and many other chronic diseases. In this review, we discuss food's dual role as both source of bioactive nutrients and reservoir for potential toxic compounds-paying particular attention to the importance of proper nutrition in preventing/delaying Alzheimer's disease. In addition, we focus on the importance of a good education in processing food in order to benefit from the nutritional properties of an optimal diet.
28161090	Repetitive transcranial magnetic stimulation combined with cognitive training for the treatment of Alzheimer's disease.	OBJECTIVE: To assess the efficacy of a combination of cognitive training (COG) and repetitive transcranial magnetic stimulation (rTMS), on cognitive performance, locomotor activity, apathy, caregiver burden and dependence of patients with Alzheimer's disease (AD). METHODS: A combination of COG and rTMS was performed in 10 patients with AD (NeuroAD procedure) for a period of 5weeks (one session per day, 5days a week), without maintenance sessions. Patients were evaluated at the end of the treatment (D45) and 6months later (M6) by the Mini Mental State Examination (MMSE), the Alzheimer disease assessment scale - cognitive subscale (ADAS-Cog), various neuropsychological tests and clinical scores specific for locomotor activity, apathy, caregiver burden, and dependence, recorded before the study (baseline). RESULTS: The primary endpoint was the improvement of the ADAS-Cog score at D45, which was reached. Six months after the end of the treatment, the ADAS-Cog score returned to baseline value, except for the best responders who remained significantly improved. The other main result was the improvement of apathy and dependence scores at both D45 and M6 for the entire series of patients. No serious adverse events occurred and all patients completed the study. CONCLUSIONS: The results of this open-label study confirm the feasibility of the rTMS-COG procedure in AD patients, and suggest that these patients can benefit from the procedure, in terms of cognitive performances, apathy and dependence, even in the long term. These promising results remain to be confirmed in controlled studies based on a larger population size, which could also help identify the prognostic factors associated with good outcome, in order to optimize patient selection.
28160067	Tau aggregation influences cognition and hippocampal atrophy in the absence of beta-amyloid: a clinico-imaging-pathological study of primary age-related tauopathy (PART).	We investigate whether there is any association between the Braak neurofibrillary tangle (NFT) stage and clinical and MRI features in definite primary age-related tauopathy (PART). We analysed 52 cases with a Braak NFT tangle stage >0 and </=IV, and a Thal phase of 0 (no beta-amyloid present). Twenty-nine (56%) were female. Median age at death was 88 years (IQR 82-92 years). Fifteen (29%) were TDP-positive (75% TDP stage I), 16 (31%) had argyrophilic grain disease and three (6%) had alpha-synuclein-positive Lewy bodies. TDP-43 inclusion when present were rare and predominantly perivascular. Of the 15 with TDP-43, three showed a moderate number of inclusions and also had hippocampal sclerosis, neuronal intranuclear inclusions and fine neurites of the CA1 region of the hippocampus. Four cases (8%) had an apolipoprotein epsilon 4 (APOE4) allele. There was a significant correlation between age at death and Braak NFT stage (r = 0.32, p = 0.02). After accounting for age at clinical examination, there were significant associations between Braak NFT stage, and WAIS-R Block Design and Trail Making Tests A and B, with higher Braak stage associated with poorer performances. Thirty of the 52 cases had completed an antemortem volumetric head MRI. Two separate MRI analyses revealed an association between higher Braak NFT stage and grey matter atrophy in the head of the left hippocampus. There were no significant clinical or radiologic associations with TDP-43. Findings from this study demonstrate that aggregated tau distribution is associated with poorer cognitive performance, as well as atrophy, in the absence of beta-amyloid. These findings support the parcellation of definite PART as a useful construct. The relatively low frequencies of APOE4, TDP-43, Lewy bodies, and hippocampal sclerosis, and the rarity and morphology of TDP-43 lesions are noted contrasts to what is typically observed in Alzheimer's disease of the old.
28154265	Inhibitory Activities of Antioxidant Flavonoids from Tamarix gallica on Amyloid Aggregation Related to Alzheimer's and Type 2 Diabetes Diseases.	The prevention of amyloid aggregation is promising for the treatment of age-related diseases such as Alzheimer's (AD) and type 2 diabetes (T2D). Ten antioxidant flavonoids isolated from the medicinal halophyte Tamarix gallica were tested for their amyloid aggregation inhibition potential. Glucuronosylated flavonoids show relatively strong inhibitory activity of Amyloid beta (Abeta) and human islet amyloid polypeptide (hIAPP) aggregation compared to their aglycone analogs. Structure-activity relationship of the flavonoids suggests that the catechol moiety is important for amyloid aggregation inhibition, while the methylation of the carboxyl group in the glucuronide moiety and of the hydroxyl group in the aglycone flavonoids decreased it.
28153449	A capillary electrophoresis-mass spectrometry based method for the screening of beta-secretase inhibitors as potential Alzheimer's disease therapeutics.	In this work a novel capillary electrophoresis-mass spectrometry (CE-MS) based method was developed and validated for the assay of beta-secretase (BACE1) activity as a potential target for Alzheimer's disease (AD) treatment. In contrast with the typically used Forster resonance energy transfer (FRET) assays, an unlabelled decapeptide derived from the amyloid precursor protein BACE1 site with the "Swedish mutation" was used as the substrate. The CE usage enabled the enzymatic reaction to be carried out in as small a volume as 100muL in 60min with sufficient yields of proteolytic product, which was subsequently separated in a bare fused silica capillary using 12.5% acetic acid as a background electrolyte and detected by MS. The limits of detection and quantitation were estimated using the signal to noise ratio to be 5nM (S/N=3) and 15nM (S/N=10), respectively, both being well below the working range for kinetic and inhibition studies. Its applicability for the kinetic study of BACE1 was demonstrated using optimized enzyme assay conditions and the estimated kinetic parameter values were confirmed by classic CE-UV analyses. The method was finally used for the main purpose for which it was developed - to screen BACE1 inhibitors as potential AD therapeutics. The resulting kinetic and inhibition parameters values were compared to those published in the literature, which were almost exclusively obtained by FRET based assays. These comparisons brought up several issues that are further discussed below and favour the application of an unlabelled substrate. The proposed CE-MS based method offers a high-throughput capability for new drug development.
28150445	Molecular design and synthesis of novel peptides from amphibians skin acting as inhibitors of cholinesterase enzymes.	Cholinesterases are a family of enzymes that catalyze the hydrolysis of neurotransmitter acetylcholine. There are two types of cholinesterases, acetylcholinesterase (AChE) and butyrylcholinesterase (BChE), which differ in their distribution in the body. Currently, cholinesterase inhibitors (ChEI) represent the treatment of choice for Alzheimer's disease (AD). In this paper, we report the synthesis and inhibitory effect on both enzymes of four new peptides structurally related to P1-Hp-1971 (amphibian skin peptide found in our previous work. Sequence: TKPTLLGLPLGAGPAAGPGKR-NH2 ). The bioassay data and cytotoxicity test show that some of the compounds possess a significant AChE and BChE inhibition and no toxic effect. The present work demonstrates that diminution of the size of the original peptide could potentially result in new compounds with significant cholinesterase inhibition activity, although it appears that there is an optimal size for the sequence. We also conducted an exhaustive molecular modeling study to better understand the mechanism of action of these compounds by combining docking techniques with molecular dynamics simulations on BChE. This is the first report about amphibian peptides and the second one of natural peptides with ChE inhibitory activity. Copyright (c) 2017 European Peptide Society and John Wiley & Sons, Ltd.
28134846	Neurogenic Traditional Chinese Medicine as a Promising Strategy for the Treatment of Alzheimer's Disease.	Hippocampal neurogenesis plays a critical role in the formation of new neurons during learning and memory development. Attenuation of neurogenesis in the brain is one of the primary causes of dementia in Alzheimer's disease (AD), and, conversely, modulating the process of hippocampal neurogenesis benefit patients with AD. Traditional Chinese medicine (TCM), particularly herbal medicine, has been in use for thousands of years in Asia and many regions of the world for the treatment of cancer, cardiovascular diseases and neurodegenerative diseases. In this review, we summarize the role of neurotrophic factors, signal transducing factors, epigenetic modulators and neurotransmitters in neurogenesis, and we also discuss the functions of several Chinese herbs and their active molecules in activating multiple pathways involved in neurogenesis. TCM herbs target pathways such as Notch, Wnt, Sonic Hedgehog and receptor tyrosine kinase pathway, leading to activation of a signaling cascade that ultimately enhances the transcription of several important genes necessary for neurogenesis. Given these pathway activating effects, the use of TCM herbs could be an effective therapeutic strategy for the treatment of AD.
28132910	B-973, a novel piperazine positive allosteric modulator of the alpha7 nicotinic acetylcholine receptor.	The alpha7 (alpha7) nicotinic acetylcholine receptor is a therapeutic target for cognitive disorders. Here we describe 3-(3,4-difluorophenyl)-N-(1-(6-(4-(pyridin-2-yl)piperazin-1-yl)pyrazin-2-yl)ethyl )propanamide (B-973), a novel piperazine-containing molecule that acts as a positive allosteric modulator of the alpha7 receptor. We characterize the action of B-973 on the alpha7 receptor using electrophysiology and radioligand binding. At 0.1mM acetylcholine, 1muM B-973 potentiated peak acetylcholine-induced currents 6-fold relative to maximal acetylcholine (3mM) and slowed channel desensitization, resulting in a 6900-fold increase in charge transfer. The EC50 of B-973 was approximately 0.3muM at acetylcholine concentrations ranging from 0.03 to 3mM. At a concentration of 1muM, B-973 shifted the acetylcholine EC50 of peak currents from 0.30mM in control to 0.007mM. B-973 slowed channel deactivation upon acetylcholine removal (tau=50s) and increased the affinity of the alpha7 agonist [3H]A-585539. In the absence of exogenously added acetylcholine, application of B-973 at concentrations >1muM induced large methyllycaconitine-sensitive currents, suggesting B-973 can function as an Ago-PAM at high concentrations. B-973 will be a useful probe for investigating the biological consequences of increasing alpha7 receptor activity through allosteric modulation.
28129140	Committing to Memory: Memory Prosthetics Show Promise in Helping Those with Neurodegenerative Disorders.	Cell phone chimes, sticky notes, even the proverbial string around a finger-these timehonored external cues help guard against our inevitable memory lapses. But some internal help to the brain itself may be on the way in the form of what's being called memory prosthetics. Once considered to be on the fringes of neuroscience, the idea of adding hardware to the brain to help with memory has gathered steam. In 2014, the U.S. Defense Advanced Research Projects Agency (DARPA) made a US$30 million investment in memory prosthetic research as part of the Obama administration's Brain Research through Advancing Innovative Neurotechnologies initiative. In August 2016, Kernel, a startup based in Los Angeles, California, announced its goal to develop a clinical memory device for those debilitated by neurodegenerative disorders such as Alzheimer's disease.
28128435	Vitamin E for Alzheimer's dementia and mild cognitive impairment.	BACKGROUND: Vitamin E occurs naturally in the diet. It has several biological activities, including functioning as an antioxidant to scavenge toxic free radicals. Evidence that free radicals may contribute to the pathological processes behind cognitive impairment has led to interest in the use of vitamin E supplements to treat mild cognitive impairment (MCI) and Alzheimer's disease (AD). This is an update of a Cochrane Review first published in 2000, and previously updated in 2006 and 2012. OBJECTIVES: To assess the efficacy of vitamin E in the treatment of MCI and dementia due to AD. SEARCH METHODS: We searched the Specialized Register of the Cochrane Dementia and Cognitive Improvement Group (ALOIS), the Cochrane Library, MEDLINE, Embase, PsycINFO, CINAHL, LILACS as well as many trials databases and grey literature sources on 22 April 2016 using the terms: "Vitamin E", vitamin-E, alpha-tocopherol. SELECTION CRITERIA: We included all double-blind, randomised trials in which treatment with any dose of vitamin E was compared with placebo in people with AD or MCI. DATA COLLECTION AND ANALYSIS: We used standard methodological procedures according to the Cochrane Handbook for Systematic Reviews of Interventions. We rated the quality of the evidence using the GRADE approach. Where appropriate we attempted to contact authors to obtain missing information. MAIN RESULTS: Four trials met the inclusion criteria, but we could only extract outcome data in accordance with our protocol from two trials, one in an AD population (n = 304) and one in an MCI population (n = 516). Both trials had an overall low to unclear risk of bias. It was not possible to pool data across studies owing to a lack of comparable outcome measures.In people with AD, we found no evidence of any clinically important effect of vitamin E on cognition, measured with change from baseline in the Alzheimer's Disease Assessment Scale - Cognitive subscale (ADAS-Cog) over six to 48 months (mean difference (MD) -1.81, 95% confidence interval (CI) -3.75 to 0.13, P = 0.07, 1 study, n = 272; moderate quality evidence). There was no evidence of a difference between vitamin E and placebo groups in the risk of experiencing at least one serious adverse event over six to 48 months (risk ratio (RR) 0.86, 95% CI 0.71 to 1.05, P = 0.13, 1 study, n = 304; moderate quality evidence), or in the risk of death (RR 0.84, 95% CI 0.52 to 1.34, P = 0.46, 1 study, n = 304; moderate quality evidence). People with AD receiving vitamin E showed less functional decline on the Alzheimer's Disease Cooperative Study/Activities of Daily Living Inventory than people receiving placebo at six to 48 months (mean difference (MD) 3.15, 95% CI 0.07 to 6.23, P = 0.04, 1 study, n = 280; moderate quality evidence). There was no evidence of any clinically important effect on neuropsychiatric symptoms measured with the Neuropsychiatric Inventory (MD -1.47, 95% CI -4.26 to 1.32, P = 0.30, 1 study, n = 280; moderate quality evidence).We found no evidence that vitamin E affected the probability of progression from MCI to probable dementia due to AD over 36 months (RR 1.03, 95% CI 0.79 to 1.35, P = 0.81, 1 study, n = 516; moderate quality evidence). Five deaths occurred in each of the vitamin E and placebo groups over the 36 months (RR 1.01, 95% CI 0.30 to 3.44, P = 0.99, 1 study, n = 516; moderate quality evidence). We were unable to extract data in accordance with the review protocol for other outcomes. However, the study authors found no evidence that vitamin E differed from placebo in its effect on cognitive function, global severity or activities of daily living . There was also no evidence of a difference between groups in the more commonly reported adverse events. AUTHORS' CONCLUSIONS: We found no evidence that the alpha-tocopherol form of vitamin E given to people with MCI prevents progression to dementia, or that it improves cognitive function in people with MCI or dementia due to AD. However, there is moderate quality evidence from a single study that it may slow functional decline in AD. Vitamin E was not associated with an increased risk of serious adverse events or mortality in the trials in this review. These conclusions have changed since the previous update, however they are still based on small numbers of trials and participants and further research is quite likely to affect the results.
28126681	Nose-to-brain delivery of BACE1 siRNA loaded in solid lipid nanoparticles for Alzheimer's therapy.	We designed a delivery system to obtain an efficient and optimal nose-to-brain transport of BACE1 siRNA, potentially useful in the treatment of Alzheimer's disease. We selected a cell-penetrating peptide, the short peptide derived from rabies virus glycoprotein known as RVG-9R, to increase the transcellular pathway in neuronal cells. The optimal molar ratio between RVG-9R and BACE1 siRNA was elucidated. The complex between the two was then encapsulated. We propose chitosan-coated and uncoated solid lipid nanoparticles (SLNs) as a nasal delivery system capable of exploiting both olfactory and trigeminal nerve pathways. The coating process had an effect on the zeta potential, obtaining positively-charged nanoparticles, and on siRNA protection. The positive charge of the coating formulation ensured mucoadhesiveness to the particles and also prolonged residence time in the nasal cavity. We studied the cellular transport of siRNA released from the SLNs using Caco-2 as a model of epithelial-like phenotypes. We found that siRNA permeates the monolayer to a greater extent when released from any of the studied formulations than from bare siRNA, and primarily from chitosan-coated SLNs.
